HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.image_url1,Input.image_url2,Answer.taskAnswers,Approve,Reject
3N7PQ0KLI5481KPC01IZRO4RNYVE3L,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:10:52 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:10:52 PST 2020,,,3OB0CAO74I4NNHBW5POXR5T4GMZHYD,A34JT9RNHPBH31,Submitted,Thu Nov 12 16:53:10 PST 2020,Thu Nov 12 16:53:22 PST 2020,Sun Nov 15 16:53:22 PST 2020,,,,12,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/37_Ours.png,https://yzhouas.github.io/MHIP/All_box/37_OPN.png,"[{""Image"":{""img1"":true,""img2"":false}}]",,
3N7PQ0KLI5481KPC01IZRO4RNYVE3L,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:10:52 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:10:52 PST 2020,,,3WJEQKOXA9HBNOSFNU7WWWVQW611AP,A9IQ8ED0WSB77,Submitted,Thu Nov 12 16:55:00 PST 2020,Thu Nov 12 16:55:07 PST 2020,Sun Nov 15 16:55:07 PST 2020,,,,7,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/37_Ours.png,https://yzhouas.github.io/MHIP/All_box/37_OPN.png,"[{""Image"":{""img1"":true,""img2"":false}}]",,
3N7PQ0KLI5481KPC01IZRO4RNYVE3L,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:10:52 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:10:52 PST 2020,,,3WT783CTPCW0T17595WC83YNIL8BCF,AIH7C1VQF6HHZ,Submitted,Thu Nov 12 16:30:35 PST 2020,Thu Nov 12 16:30:45 PST 2020,Sun Nov 15 16:30:45 PST 2020,,,,10,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/37_Ours.png,https://yzhouas.github.io/MHIP/All_box/37_OPN.png,"[{""Image"":{""img1"":true,""img2"":false}}]",,
3QXFBUZ4ZKVQKSYMLG4OE0F3DRUGUC,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:10:58 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:10:58 PST 2020,,,31Q0U3WYDQUT4MUHGRVCM5T0VYR710,A1XM3URUD94QOV,Submitted,Thu Nov 12 16:33:08 PST 2020,Thu Nov 12 16:33:27 PST 2020,Sun Nov 15 16:33:27 PST 2020,,,,19,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/79_Ours.png,https://yzhouas.github.io/MHIP/All_box/79_APAP.png,"[{""Image"":{""img1"":true,""img2"":false}}]",,
3QXFBUZ4ZKVQKSYMLG4OE0F3DRUGUC,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:10:58 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:10:58 PST 2020,,,33LK57MYLUKCIGZHC52F9Q98VRDSZT,AGSLBIXQFSPUY,Submitted,Thu Nov 12 16:14:19 PST 2020,Thu Nov 12 16:14:35 PST 2020,Sun Nov 15 16:14:35 PST 2020,,,,16,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/79_Ours.png,https://yzhouas.github.io/MHIP/All_box/79_APAP.png,"[{""Image"":{""img1"":true,""img2"":false}}]",,
3QXFBUZ4ZKVQKSYMLG4OE0F3DRUGUC,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:10:58 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:10:58 PST 2020,,,33PPO7FECWUKL1RPFBJ4EWKIYB6IDX,A1R92V4IRSZ3PB,Submitted,Thu Nov 12 16:40:16 PST 2020,Thu Nov 12 16:41:36 PST 2020,Sun Nov 15 16:41:36 PST 2020,,,,80,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/79_Ours.png,https://yzhouas.github.io/MHIP/All_box/79_APAP.png,"[{""Image"":{""img1"":true,""img2"":false}}]",,
3QXFBUZ4ZKVQKSYMLG4OE0F3DRUGUC,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:10:58 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:10:58 PST 2020,,,35L9RVQFCPX668RRVOR8OKNRKYCUHG,A1MC3CCKEU9UTR,Submitted,Thu Nov 12 15:47:36 PST 2020,Thu Nov 12 15:47:41 PST 2020,Sun Nov 15 15:47:41 PST 2020,,,,5,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/79_Ours.png,https://yzhouas.github.io/MHIP/All_box/79_APAP.png,"[{""Image"":{""img1"":true,""img2"":false}}]",,
3QXFBUZ4ZKVQKSYMLG4OE0F3DRUGUC,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:10:58 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:10:58 PST 2020,,,3LWJHTCVCD1U0JT4JPJ3BYEP1Y4FQ9,A1ZQSTHC4A4XNG,Submitted,Thu Nov 12 16:44:41 PST 2020,Thu Nov 12 16:44:50 PST 2020,Sun Nov 15 16:44:50 PST 2020,,,,9,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/79_Ours.png,https://yzhouas.github.io/MHIP/All_box/79_APAP.png,"[{""Image"":{""img1"":false,""img2"":true}}]",,
3QXFBUZ4ZKVQKSYMLG4OE0F3DRUGUC,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:10:58 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:10:58 PST 2020,,,3VNL7UK1XGY7SZLW0TDYG3PCL52TF0,A9IQ8ED0WSB77,Submitted,Thu Nov 12 16:41:32 PST 2020,Thu Nov 12 16:41:39 PST 2020,Sun Nov 15 16:41:39 PST 2020,,,,7,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/79_Ours.png,https://yzhouas.github.io/MHIP/All_box/79_APAP.png,"[{""Image"":{""img1"":true,""img2"":false}}]",,
3QXFBUZ4ZKVQKSYMLG4OE0F3DRUGUC,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:10:58 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:10:58 PST 2020,,,3XC1O3LBOT1TSRVSM4GWBGUWI0ATLP,A1FNNL4YJGBU8U,Submitted,Thu Nov 12 15:22:49 PST 2020,Thu Nov 12 15:24:53 PST 2020,Sun Nov 15 15:24:53 PST 2020,,,,124,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/79_Ours.png,https://yzhouas.github.io/MHIP/All_box/79_APAP.png,"[{""Image"":{""img1"":true,""img2"":false}}]",,
3CESM1J3EII1F3YL43A3KXNB4T2W6P,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:10:58 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:10:58 PST 2020,,,30H4UDGLT3XF6HK65Z8R6J8OT3TPMY,A1XM3URUD94QOV,Submitted,Thu Nov 12 16:42:34 PST 2020,Thu Nov 12 16:42:53 PST 2020,Sun Nov 15 16:42:53 PST 2020,,,,19,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/67_ProFill.png,https://yzhouas.github.io/MHIP/All_box/67_Ours.png,"[{""Image"":{""img1"":false,""img2"":true}}]",,
3CESM1J3EII1F3YL43A3KXNB4T2W6P,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:10:58 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:10:58 PST 2020,,,38YMOXR4MVE31NWFU5F59HJYW086WR,A3O0NNIW4KA2PV,Submitted,Thu Nov 12 15:48:07 PST 2020,Thu Nov 12 15:48:37 PST 2020,Sun Nov 15 15:48:37 PST 2020,,,,30,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/67_ProFill.png,https://yzhouas.github.io/MHIP/All_box/67_Ours.png,"[{""Image"":{""img1"":true,""img2"":false}}]",,
3CESM1J3EII1F3YL43A3KXNB4T2W6P,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:10:58 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:10:58 PST 2020,,,3B3WTRP3DCH47Q06ESTA5KUBIUX29S,A1HKEBZGXYG4TM,Submitted,Thu Nov 12 16:54:14 PST 2020,Thu Nov 12 16:55:18 PST 2020,Sun Nov 15 16:55:18 PST 2020,,,,64,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/67_ProFill.png,https://yzhouas.github.io/MHIP/All_box/67_Ours.png,"[{""Image"":{""img1"":true,""img2"":false}}]",,
3CESM1J3EII1F3YL43A3KXNB4T2W6P,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:10:58 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:10:58 PST 2020,,,3CFVK00FWM0NQTKGQR83062IYTD6L7,A9IQ8ED0WSB77,Submitted,Thu Nov 12 16:40:15 PST 2020,Thu Nov 12 16:40:21 PST 2020,Sun Nov 15 16:40:21 PST 2020,,,,6,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/67_ProFill.png,https://yzhouas.github.io/MHIP/All_box/67_Ours.png,"[{""Image"":{""img1"":true,""img2"":false}}]",,
3CESM1J3EII1F3YL43A3KXNB4T2W6P,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:10:58 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:10:58 PST 2020,,,3I7DHKZYGOF57XA6ZXV0DNJY52AF5P,A1MC3CCKEU9UTR,Submitted,Thu Nov 12 16:06:46 PST 2020,Thu Nov 12 16:07:02 PST 2020,Sun Nov 15 16:07:02 PST 2020,,,,16,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/67_ProFill.png,https://yzhouas.github.io/MHIP/All_box/67_Ours.png,"[{""Image"":{""img1"":true,""img2"":false}}]",,
3CESM1J3EII1F3YL43A3KXNB4T2W6P,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:10:58 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:10:58 PST 2020,,,3K772S5NP9QPHCU55OC3K21OYAXEHY,AVYMEI908YXCT,Submitted,Thu Nov 12 17:08:07 PST 2020,Thu Nov 12 17:08:40 PST 2020,Sun Nov 15 17:08:40 PST 2020,,,,33,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/67_ProFill.png,https://yzhouas.github.io/MHIP/All_box/67_Ours.png,"[{""Image"":{""img1"":false,""img2"":true}}]",,
3CESM1J3EII1F3YL43A3KXNB4T2W6P,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:10:58 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:10:58 PST 2020,,,3YDTZAI2WYVWLZCYETX5JT9Q4W114A,A1ZQSTHC4A4XNG,Submitted,Thu Nov 12 16:35:28 PST 2020,Thu Nov 12 16:35:36 PST 2020,Sun Nov 15 16:35:36 PST 2020,,,,8,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/67_ProFill.png,https://yzhouas.github.io/MHIP/All_box/67_Ours.png,"[{""Image"":{""img1"":true,""img2"":false}}]",,
3B286OTISEWGWLAPNH80BCVPYGJJA7,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:10:52 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:10:52 PST 2020,,,388U7OUMF8G3FGTETMPIDH1QRIJ0RT,A7EP668Z0WF6G,Submitted,Thu Nov 12 16:54:37 PST 2020,Thu Nov 12 16:54:54 PST 2020,Sun Nov 15 16:54:54 PST 2020,,,,17,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/72_Ours.png,https://yzhouas.github.io/MHIP/All_box/72_ProFill.png,"[{""Image"":{""img1"":true,""img2"":false}}]",,
3B286OTISEWGWLAPNH80BCVPYGJJA7,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:10:52 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:10:52 PST 2020,,,39N5ACM9HF20ZX1CGQ4M1X24T3A9P5,A1MC3CCKEU9UTR,Submitted,Thu Nov 12 15:31:32 PST 2020,Thu Nov 12 15:31:36 PST 2020,Sun Nov 15 15:31:36 PST 2020,,,,4,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/72_Ours.png,https://yzhouas.github.io/MHIP/All_box/72_ProFill.png,"[{""Image"":{""img1"":true,""img2"":false}}]",,
3B286OTISEWGWLAPNH80BCVPYGJJA7,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:10:52 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:10:52 PST 2020,,,3H7Z272LX8MV0Z2L5N7C66TZTY3LPS,A9IQ8ED0WSB77,Submitted,Thu Nov 12 16:40:45 PST 2020,Thu Nov 12 16:41:01 PST 2020,Sun Nov 15 16:41:01 PST 2020,,,,16,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/72_Ours.png,https://yzhouas.github.io/MHIP/All_box/72_ProFill.png,"[{""Image"":{""img1"":true,""img2"":false}}]",,
3B286OTISEWGWLAPNH80BCVPYGJJA7,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:10:52 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:10:52 PST 2020,,,3ITXP059PXYMI1UDUJZTLWLICT3SJB,A1XM3URUD94QOV,Submitted,Thu Nov 12 16:33:40 PST 2020,Thu Nov 12 16:33:59 PST 2020,Sun Nov 15 16:33:59 PST 2020,,,,19,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/72_Ours.png,https://yzhouas.github.io/MHIP/All_box/72_ProFill.png,"[{""Image"":{""img1"":false,""img2"":true}}]",,
3B286OTISEWGWLAPNH80BCVPYGJJA7,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:10:52 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:10:52 PST 2020,,,3KB8R4ZV1FMDADNABRSVYUJ2GD0GBU,A4AYXBQNKPA6I,Submitted,Thu Nov 12 16:30:31 PST 2020,Thu Nov 12 16:30:37 PST 2020,Sun Nov 15 16:30:37 PST 2020,,,,6,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/72_Ours.png,https://yzhouas.github.io/MHIP/All_box/72_ProFill.png,"[{""Image"":{""img1"":true,""img2"":false}}]",,
3B286OTISEWGWLAPNH80BCVPYGJJA7,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:10:52 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:10:52 PST 2020,,,3VD82FOHKR3KCVWEDA1YENYMPKTOCY,A1ZQSTHC4A4XNG,Submitted,Thu Nov 12 16:41:18 PST 2020,Thu Nov 12 16:41:52 PST 2020,Sun Nov 15 16:41:52 PST 2020,,,,34,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/72_Ours.png,https://yzhouas.github.io/MHIP/All_box/72_ProFill.png,"[{""Image"":{""img1"":true,""img2"":false}}]",,
3B286OTISEWGWLAPNH80BCVPYGJJA7,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:10:52 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:10:52 PST 2020,,,3ZY8KE4ISKIJWGFUJ4O7TKHBPSQVQB,A1LK8J9O8U4TK9,Submitted,Thu Nov 12 16:40:09 PST 2020,Thu Nov 12 16:40:17 PST 2020,Sun Nov 15 16:40:17 PST 2020,,,,8,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/72_Ours.png,https://yzhouas.github.io/MHIP/All_box/72_ProFill.png,"[{""Image"":{""img1"":true,""img2"":false}}]",,
371QPA24C23EG0TU3STB2HPVSO4T1Y,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:10:58 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:10:58 PST 2020,,,3018Q3ZVOJ5ZGTRWLOMB2ND304PRA5,A1XM3URUD94QOV,Submitted,Thu Nov 12 16:26:45 PST 2020,Thu Nov 12 16:27:20 PST 2020,Sun Nov 15 16:27:20 PST 2020,,,,35,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/72_Ours.png,https://yzhouas.github.io/MHIP/All_box/72_APAP.png,"[{""Image"":{""img1"":false,""img2"":true}}]",,
371QPA24C23EG0TU3STB2HPVSO4T1Y,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:10:58 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:10:58 PST 2020,,,33L7PJKHCHDYDKB9SF7S6B8QY1OT8I,A1LK8J9O8U4TK9,Submitted,Thu Nov 12 16:36:22 PST 2020,Thu Nov 12 16:36:28 PST 2020,Sun Nov 15 16:36:28 PST 2020,,,,6,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/72_Ours.png,https://yzhouas.github.io/MHIP/All_box/72_APAP.png,"[{""Image"":{""img1"":true,""img2"":false}}]",,
371QPA24C23EG0TU3STB2HPVSO4T1Y,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:10:58 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:10:58 PST 2020,,,3HUTX6F6VV27ED4CGHCS2AP0DTJO2S,A9IQ8ED0WSB77,Submitted,Thu Nov 12 16:56:24 PST 2020,Thu Nov 12 16:56:32 PST 2020,Sun Nov 15 16:56:32 PST 2020,,,,8,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/72_Ours.png,https://yzhouas.github.io/MHIP/All_box/72_APAP.png,"[{""Image"":{""img1"":true,""img2"":false}}]",,
371QPA24C23EG0TU3STB2HPVSO4T1Y,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:10:58 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:10:58 PST 2020,,,3K2755HG5TI0BAPZE3DJBZ7QIJIFD7,A34JT9RNHPBH31,Submitted,Thu Nov 12 17:03:33 PST 2020,Thu Nov 12 17:03:41 PST 2020,Sun Nov 15 17:03:41 PST 2020,,,,8,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/72_Ours.png,https://yzhouas.github.io/MHIP/All_box/72_APAP.png,"[{""Image"":{""img1"":true,""img2"":false}}]",,
371QPA24C23EG0TU3STB2HPVSO4T1Y,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:10:58 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:10:58 PST 2020,,,3TY7ZAOG5GZHSCGJ32GLC5FCWQC0KN,AIH7C1VQF6HHZ,Submitted,Thu Nov 12 15:40:31 PST 2020,Thu Nov 12 15:40:41 PST 2020,Sun Nov 15 15:40:41 PST 2020,,,,10,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/72_Ours.png,https://yzhouas.github.io/MHIP/All_box/72_APAP.png,"[{""Image"":{""img1"":true,""img2"":false}}]",,
371QPA24C23EG0TU3STB2HPVSO4T1Y,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:10:58 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:10:58 PST 2020,,,3UJ1CZ6IZI4EB2FS5HVZKM2DUSFS5W,A1U25HALON1LY6,Submitted,Thu Nov 12 17:09:42 PST 2020,Thu Nov 12 17:09:53 PST 2020,Sun Nov 15 17:09:53 PST 2020,,,,11,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/72_Ours.png,https://yzhouas.github.io/MHIP/All_box/72_APAP.png,"[{""Image"":{""img1"":true,""img2"":false}}]",,
371QPA24C23EG0TU3STB2HPVSO4T1Y,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:10:58 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:10:58 PST 2020,,,3ZDAD0O1T2SOSLCH0NJKMAPJPAQTXJ,A1MC3CCKEU9UTR,Submitted,Thu Nov 12 15:59:01 PST 2020,Thu Nov 12 15:59:06 PST 2020,Sun Nov 15 15:59:06 PST 2020,,,,5,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/72_Ours.png,https://yzhouas.github.io/MHIP/All_box/72_APAP.png,"[{""Image"":{""img1"":true,""img2"":false}}]",,
36FQTHX3Z36AUHDSQAG9QGY6K1J3BB,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:10:58 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:10:58 PST 2020,,,31IBVUNM9TEM5RPL5ODDHLDXIQEVFE,A9IQ8ED0WSB77,Submitted,Thu Nov 12 16:23:46 PST 2020,Thu Nov 12 16:23:52 PST 2020,Sun Nov 15 16:23:52 PST 2020,,,,6,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/6_Ours.png,https://yzhouas.github.io/MHIP/All_box/6_OPN.png,"[{""Image"":{""img1"":true,""img2"":false}}]",,
36FQTHX3Z36AUHDSQAG9QGY6K1J3BB,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:10:58 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:10:58 PST 2020,,,3634BBTX0P9HJL5L6HEU2WN3AOIIF4,AGSLBIXQFSPUY,Submitted,Thu Nov 12 16:19:13 PST 2020,Thu Nov 12 16:19:43 PST 2020,Sun Nov 15 16:19:43 PST 2020,,,,30,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/6_Ours.png,https://yzhouas.github.io/MHIP/All_box/6_OPN.png,"[{""Image"":{""img1"":true,""img2"":false}}]",,
